,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS
3910102,3910102,2023-07-08 05:55:28,4560,6054,86,13586128,157
3910103,3910103,2023-07-08 05:55:29,1846,9183,66,13586129,157
3910104,3910104,2023-07-08 05:55:32,4794,6381,97,13586132,157
3910105,3910105,2023-07-08 05:55:52,3058,3974,87,13586152,157
3910106,3910106,2023-07-08 05:55:55,2613,864,84,13586155,157
3910107,3910107,2023-07-08 05:56:01,2748,3497,7,13586161,157
3910108,3910108,2023-07-08 05:56:26,3159,3843,17,13586186,157
3910109,3910109,2023-07-08 05:56:34,1670,7713,27,13586194,157
3910110,3910110,2023-07-08 05:56:41,1597,5860,18,13586201,157
3910111,3910111,2023-07-08 05:57:05,4885,5070,37,13586225,157
3910112,3910112,2023-07-08 05:57:19,2179,1641,83,13586239,157
3910113,3910113,2023-07-08 05:57:31,4864,9269,83,13586251,157
3910114,3910114,2023-07-08 05:57:44,1793,1292,4,13586264,157
3910115,3910115,2023-07-08 05:57:51,2964,1434,28,13586271,157
3910116,3910116,2023-07-08 05:58:25,4302,6905,63,13586305,157
3910117,3910117,2023-07-08 05:59:32,2156,6715,16,13586372,157
3910118,3910118,2023-07-08 05:59:45,2164,4281,83,13586385,157
3910119,3910119,2023-07-08 05:59:47,2200,1229,40,13586387,157
3910120,3910120,2023-07-08 05:59:49,3384,7631,90,13586389,157
3910121,3910121,2023-07-08 05:59:52,2067,732,90,13586392,157
3910122,3910122,2023-07-08 06:00:08,4848,4770,53,13586408,157
3910123,3910123,2023-07-08 06:00:33,4326,922,91,13586433,157
3910124,3910124,2023-07-08 06:00:47,4782,1895,50,13586447,157
3910125,3910125,2023-07-08 06:00:49,2460,6446,79,13586449,157
3910126,3910126,2023-07-08 06:00:51,4747,8247,28,13586451,157
3910127,3910127,2023-07-08 06:01:02,1643,3997,55,13586462,157
3910128,3910128,2023-07-08 06:01:22,4623,4505,67,13586482,157
3910129,3910129,2023-07-08 06:01:28,751,6002,97,13586488,157
3910130,3910130,2023-07-08 06:01:33,4275,7776,5,13586493,157
3910131,3910131,2023-07-08 06:01:33,1460,9593,46,13586493,157
3910132,3910132,2023-07-08 06:01:40,4630,8337,48,13586500,157
3910133,3910133,2023-07-08 06:01:40,398,5621,13,13586500,157
3910134,3910134,2023-07-08 06:01:43,845,1421,85,13586503,157
3910135,3910135,2023-07-08 06:01:44,1220,7091,73,13586504,157
3910136,3910136,2023-07-08 06:01:49,3853,9282,73,13586509,157
3910137,3910137,2023-07-08 06:01:53,2141,4959,81,13586513,157
3910138,3910138,2023-07-08 06:02:05,276,2636,44,13586525,157
3910139,3910139,2023-07-08 06:02:16,3976,901,7,13586536,157
3910140,3910140,2023-07-08 06:02:20,3682,8790,18,13586540,157
3910141,3910141,2023-07-08 06:02:32,4569,4155,6,13586552,157
3910142,3910142,2023-07-08 06:02:49,3908,1184,62,13586569,157
3910143,3910143,2023-07-08 06:03:04,2494,791,58,13586584,157
3910144,3910144,2023-07-08 06:03:12,269,9203,27,13586592,157
3910145,3910145,2023-07-08 06:03:19,837,8419,74,13586599,157
3910146,3910146,2023-07-08 06:03:30,3969,404,32,13586610,157
3910147,3910147,2023-07-08 06:03:43,4666,8310,80,13586623,157
3910148,3910148,2023-07-08 06:03:54,4596,198,8,13586634,157
3910149,3910149,2023-07-08 06:04:16,2408,5224,69,13586656,157
3910150,3910150,2023-07-08 06:04:27,4893,7243,8,13586667,157
3910151,3910151,2023-07-08 06:04:37,3918,8676,31,13586677,157
3910152,3910152,2023-07-08 06:04:39,2936,7504,31,13586679,157
3910153,3910153,2023-07-08 06:04:48,4470,6148,84,13586688,157
3910154,3910154,2023-07-08 06:05:05,4459,9797,87,13586705,157
3910155,3910155,2023-07-08 06:05:12,4707,1336,33,13586712,157
3910156,3910156,2023-07-08 06:05:29,1620,2368,49,13586729,157
3910157,3910157,2023-07-08 06:05:50,2094,8695,93,13586750,157
3910158,3910158,2023-07-08 06:05:57,4734,2592,10,13586757,157
3910159,3910159,2023-07-08 06:05:58,2978,7660,53,13586758,157
3910160,3910160,2023-07-08 06:06:00,2838,8593,58,13586760,157
3910161,3910161,2023-07-08 06:06:04,4354,7183,43,13586764,157
3910162,3910162,2023-07-08 06:06:16,2490,4724,15,13586776,157
3910163,3910163,2023-07-08 06:06:26,4623,75,70,13586786,157
3910164,3910164,2023-07-08 06:06:59,1840,4798,28,13586819,157
3910165,3910165,2023-07-08 06:07:06,4602,308,75,13586826,157
3910166,3910166,2023-07-08 06:07:25,2107,628,81,13586845,157
3910167,3910167,2023-07-08 06:07:28,4861,2870,43,13586848,157
3910168,3910168,2023-07-08 06:07:30,1562,3781,26,13586850,157
3910169,3910169,2023-07-08 06:07:57,3896,1089,38,13586877,157
3910170,3910170,2023-07-08 06:07:59,1909,3999,99,13586879,157
3910171,3910171,2023-07-08 06:08:36,831,2388,67,13586916,157
3910172,3910172,2023-07-08 06:08:46,3744,4123,87,13586926,157
3910173,3910173,2023-07-08 06:08:49,1497,5893,47,13586929,157
3910174,3910174,2023-07-08 06:08:56,2991,3940,13,13586936,157
3910175,3910175,2023-07-08 06:09:02,503,5128,5,13586942,157
3910176,3910176,2023-07-08 06:09:24,2977,7504,89,13586964,157
3910177,3910177,2023-07-08 06:09:32,2372,6782,14,13586972,157
3910178,3910178,2023-07-08 06:09:36,3664,412,16,13586976,157
3910179,3910179,2023-07-08 06:09:38,3239,1056,33,13586978,157
3910180,3910180,2023-07-08 06:09:45,2630,8983,74,13586985,157
3910181,3910181,2023-07-08 06:10:00,3105,1570,16,13587000,157
3910182,3910182,2023-07-08 06:10:01,4461,4518,91,13587001,157
3910183,3910183,2023-07-08 06:10:26,4834,6400,31,13587026,157
3910184,3910184,2023-07-08 06:10:38,1432,2422,51,13587038,157
3910185,3910185,2023-07-08 06:10:38,4567,2965,27,13587038,157
3910186,3910186,2023-07-08 06:10:48,2178,124,29,13587048,157
3910187,3910187,2023-07-08 06:10:54,4942,2002,86,13587054,157
3910188,3910188,2023-07-08 06:11:15,2445,2085,30,13587075,157
3910189,3910189,2023-07-08 06:11:31,4094,2466,14,13587091,157
3910190,3910190,2023-07-08 06:11:49,2573,1600,69,13587109,157
3910191,3910191,2023-07-08 06:11:52,989,1767,15,13587112,157
3910192,3910192,2023-07-08 06:11:54,4371,1019,10,13587114,157
3910193,3910193,2023-07-08 06:12:05,2654,9855,74,13587125,157
3910194,3910194,2023-07-08 06:12:14,3469,7847,56,13587134,157
3910195,3910195,2023-07-08 06:12:22,4223,5692,85,13587142,157
3910196,3910196,2023-07-08 06:12:26,3481,2949,5,13587146,157
3910197,3910197,2023-07-08 06:12:29,3888,7900,95,13587149,157
3910198,3910198,2023-07-08 06:12:37,1677,4882,84,13587157,157
3910199,3910199,2023-07-08 06:12:59,2577,8424,37,13587179,157
3910200,3910200,2023-07-08 06:13:24,4504,2944,21,13587204,157
3910201,3910201,2023-07-08 06:13:33,426,4511,79,13587213,157
3910202,3910202,2023-07-08 06:13:34,1047,7408,28,13587214,157
3910203,3910203,2023-07-08 06:13:36,3994,380,7,13587216,157
3910204,3910204,2023-07-08 06:13:52,4794,798,96,13587232,157
3910205,3910205,2023-07-08 06:14:05,2478,8796,45,13587245,157
3910206,3910206,2023-07-08 06:14:09,4946,8638,22,13587249,157
3910207,3910207,2023-07-08 06:14:12,489,9925,88,13587252,157
3910208,3910208,2023-07-08 06:14:15,383,5505,89,13587255,157
3910209,3910209,2023-07-08 06:14:37,3378,5725,77,13587277,157
3910210,3910210,2023-07-08 06:14:47,2108,6611,30,13587287,157
3910211,3910211,2023-07-08 06:14:48,3683,1844,70,13587288,157
3910212,3910212,2023-07-08 06:14:52,1795,7650,6,13587292,157
3910213,3910213,2023-07-08 06:15:11,2018,1521,35,13587311,157
3910214,3910214,2023-07-08 06:15:16,4089,2630,40,13587316,157
3910215,3910215,2023-07-08 06:15:17,233,2370,83,13587317,157
3910216,3910216,2023-07-08 06:15:24,4998,2238,45,13587324,157
3910217,3910217,2023-07-08 06:15:42,3943,401,93,13587342,157
3910218,3910218,2023-07-08 06:15:47,4931,2859,69,13587347,157
3910219,3910219,2023-07-08 06:15:53,2864,9366,50,13587353,157
3910220,3910220,2023-07-08 06:15:53,1927,1896,23,13587353,157
3910221,3910221,2023-07-08 06:15:58,4717,5768,30,13587358,157
3910222,3910222,2023-07-08 06:16:12,3236,7020,47,13587372,157
3910223,3910223,2023-07-08 06:16:14,472,83,87,13587374,157
3910224,3910224,2023-07-08 06:16:20,2077,697,94,13587380,157
3910225,3910225,2023-07-08 06:16:27,4086,1213,18,13587387,157
3910226,3910226,2023-07-08 06:16:29,4521,4515,28,13587389,157
3910227,3910227,2023-07-08 06:16:42,1636,4309,96,13587402,157
3910228,3910228,2023-07-08 06:16:56,1040,6196,66,13587416,157
3910229,3910229,2023-07-08 06:17:16,462,5071,84,13587436,157
3910230,3910230,2023-07-08 06:17:17,3489,1370,69,13587437,157
3910231,3910231,2023-07-08 06:17:20,1568,6889,14,13587440,157
3910232,3910232,2023-07-08 06:17:26,521,4110,41,13587446,157
3910233,3910233,2023-07-08 06:17:39,1844,7321,44,13587459,157
3910234,3910234,2023-07-08 06:17:40,3551,1463,11,13587460,157
3910235,3910235,2023-07-08 06:17:42,3842,1057,58,13587462,157
3910236,3910236,2023-07-08 06:17:54,1022,8791,43,13587474,157
3910237,3910237,2023-07-08 06:18:34,2259,5175,18,13587514,157
3910238,3910238,2023-07-08 06:18:38,4096,2104,71,13587518,157
3910239,3910239,2023-07-08 06:18:49,602,4825,73,13587529,157
3910240,3910240,2023-07-08 06:18:51,799,3393,43,13587531,157
3910241,3910241,2023-07-08 06:18:54,2956,1083,53,13587534,157
3910242,3910242,2023-07-08 06:19:02,468,4193,96,13587542,157
3910243,3910243,2023-07-08 06:19:18,4115,382,62,13587558,157
3910244,3910244,2023-07-08 06:19:24,4568,5225,17,13587564,157
3910245,3910245,2023-07-08 06:19:33,1069,6646,57,13587573,157
3910246,3910246,2023-07-08 06:19:42,1662,5829,42,13587582,157
3910247,3910247,2023-07-08 06:19:56,1405,9799,60,13587596,157
3910248,3910248,2023-07-08 06:20:05,1529,4134,46,13587605,157
3910249,3910249,2023-07-08 06:20:06,1900,7084,10,13587606,157
3910250,3910250,2023-07-08 06:20:06,4087,1704,26,13587606,157
3910251,3910251,2023-07-08 06:20:14,1315,8861,96,13587614,157
3910252,3910252,2023-07-08 06:20:15,4934,3654,8,13587615,157
3910253,3910253,2023-07-08 06:20:42,4587,6135,82,13587642,157
3910254,3910254,2023-07-08 06:20:56,2305,5784,84,13587656,157
3910255,3910255,2023-07-08 06:21:05,2022,5775,90,13587665,157
3910256,3910256,2023-07-08 06:21:16,4609,6048,44,13587676,157
3910257,3910257,2023-07-08 06:21:24,3789,6802,45,13587684,157
3910258,3910258,2023-07-08 06:21:34,23,2203,30,13587694,157
3910259,3910259,2023-07-08 06:21:49,1417,5380,50,13587709,157
3910260,3910260,2023-07-08 06:21:52,4890,2509,53,13587712,157
3910261,3910261,2023-07-08 06:21:57,3016,9528,8,13587717,157
3910262,3910262,2023-07-08 06:21:58,960,3481,84,13587718,157
3910263,3910263,2023-07-08 06:22:28,2674,7393,68,13587748,157
3910264,3910264,2023-07-08 06:22:29,2245,1792,69,13587749,157
3910265,3910265,2023-07-08 06:22:32,1695,7863,26,13587752,157
3910266,3910266,2023-07-08 06:22:46,4789,4722,32,13587766,157
3910267,3910267,2023-07-08 06:23:03,1675,5872,32,13587783,157
3910268,3910268,2023-07-08 06:23:09,2003,3620,52,13587789,157
3910269,3910269,2023-07-08 06:23:24,1872,6926,94,13587804,157
3910270,3910270,2023-07-08 06:23:33,980,4693,89,13587813,157
3910271,3910271,2023-07-08 06:23:40,4269,1144,44,13587820,157
3910272,3910272,2023-07-08 06:23:46,596,2285,82,13587826,157
3910273,3910273,2023-07-08 06:23:51,581,4532,85,13587831,157
3910274,3910274,2023-07-08 06:24:03,1377,9934,84,13587843,157
3910275,3910275,2023-07-08 06:24:18,3303,1863,55,13587858,157
3910276,3910276,2023-07-08 06:24:26,1239,8554,78,13587866,157
3910277,3910277,2023-07-08 06:24:35,148,64,28,13587875,157
3910278,3910278,2023-07-08 06:24:43,2368,3620,40,13587883,157
3910279,3910279,2023-07-08 06:24:58,1518,3340,5,13587898,157
3910280,3910280,2023-07-08 06:25:01,4589,2280,77,13587901,157
3910281,3910281,2023-07-08 06:25:05,1502,2914,17,13587905,157
3910282,3910282,2023-07-08 06:25:14,2589,8843,32,13587914,157
3910283,3910283,2023-07-08 06:25:17,116,3634,90,13587917,157
3910284,3910284,2023-07-08 06:25:26,2007,5533,4,13587926,157
3910285,3910285,2023-07-08 06:25:28,288,6585,47,13587928,157
3910286,3910286,2023-07-08 06:25:29,1829,6681,36,13587929,157
3910287,3910287,2023-07-08 06:25:40,4601,1925,36,13587940,157
3910288,3910288,2023-07-08 06:25:45,4331,3117,8,13587945,157
3910289,3910289,2023-07-08 06:25:46,3066,5514,63,13587946,157
3910290,3910290,2023-07-08 06:26:00,2555,7226,41,13587960,157
3910291,3910291,2023-07-08 06:26:08,4036,3919,86,13587968,157
3910292,3910292,2023-07-08 06:26:12,2832,1345,13,13587972,157
3910293,3910293,2023-07-08 06:26:15,1033,6247,88,13587975,157
3910294,3910294,2023-07-08 06:26:16,2974,8719,81,13587976,157
3910295,3910295,2023-07-08 06:26:23,366,121,69,13587983,157
3910296,3910296,2023-07-08 06:26:30,3114,3438,19,13587990,157
3910297,3910297,2023-07-08 06:26:32,3448,3028,8,13587992,157
3910298,3910298,2023-07-08 06:26:36,1393,2818,97,13587996,157
3910299,3910299,2023-07-08 06:26:46,813,4717,19,13588006,157
3910300,3910300,2023-07-08 06:26:47,18,8685,96,13588007,157
3910301,3910301,2023-07-08 06:27:13,2915,2456,65,13588033,157
3910302,3910302,2023-07-08 06:27:17,2333,23,94,13588037,157
3910303,3910303,2023-07-08 06:27:20,1705,6398,18,13588040,157
3910304,3910304,2023-07-08 06:27:29,4900,2023,63,13588049,157
3910305,3910305,2023-07-08 06:27:53,4327,6263,22,13588073,157
3910306,3910306,2023-07-08 06:28:00,3309,9758,47,13588080,157
3910307,3910307,2023-07-08 06:28:02,2991,7374,14,13588082,157
3910308,3910308,2023-07-08 06:28:08,1431,1746,91,13588088,157
3910309,3910309,2023-07-08 06:28:16,139,9256,73,13588096,157
3910310,3910310,2023-07-08 06:28:26,770,1366,88,13588106,157
3910311,3910311,2023-07-08 06:28:28,1664,6664,57,13588108,157
3910312,3910312,2023-07-08 06:28:30,2332,6201,30,13588110,157
3910313,3910313,2023-07-08 06:28:35,277,7823,11,13588115,157
3910314,3910314,2023-07-08 06:28:40,3176,5745,88,13588120,157
3910315,3910315,2023-07-08 06:28:42,1808,9574,88,13588122,157
3910316,3910316,2023-07-08 06:28:46,138,7357,63,13588126,157
3910317,3910317,2023-07-08 06:28:54,4675,1279,62,13588134,157
3910318,3910318,2023-07-08 06:28:58,1016,9684,61,13588138,157
3910319,3910319,2023-07-08 06:29:16,1480,411,41,13588156,157
3910320,3910320,2023-07-08 06:29:25,1021,6621,69,13588165,157
3910321,3910321,2023-07-08 06:29:46,274,5281,29,13588186,157
3910322,3910322,2023-07-08 06:30:02,204,8533,32,13588202,157
3910323,3910323,2023-07-08 06:30:09,2623,7185,72,13588209,157
3910324,3910324,2023-07-08 06:30:10,2186,7864,65,13588210,157
3910325,3910325,2023-07-08 06:30:10,3024,4364,24,13588210,157
3910326,3910326,2023-07-08 06:30:20,482,1357,47,13588220,157
3910327,3910327,2023-07-08 06:30:24,3319,1007,68,13588224,157
3910328,3910328,2023-07-08 06:30:35,833,7817,44,13588235,157
3910329,3910329,2023-07-08 06:30:38,4202,3073,38,13588238,157
3910330,3910330,2023-07-08 06:30:41,4509,4306,51,13588241,157
3910331,3910331,2023-07-08 06:30:46,1219,2522,22,13588246,157
3910332,3910332,2023-07-08 06:30:46,3560,3462,99,13588246,157
3910333,3910333,2023-07-08 06:30:52,1042,5614,64,13588252,157
3910334,3910334,2023-07-08 06:30:53,1744,3925,61,13588253,157
3910335,3910335,2023-07-08 06:31:02,1494,9069,58,13588262,157
3910336,3910336,2023-07-08 06:31:03,629,3208,37,13588263,157
3910337,3910337,2023-07-08 06:31:04,697,591,76,13588264,157
3910338,3910338,2023-07-08 06:31:10,1014,7185,60,13588270,157
3910339,3910339,2023-07-08 06:31:16,2771,2650,90,13588276,157
3910340,3910340,2023-07-08 06:31:17,4165,3004,91,13588277,157
3910341,3910341,2023-07-08 06:31:30,4114,1149,29,13588290,157
3910342,3910342,2023-07-08 06:31:44,2914,5503,81,13588304,157
3910343,3910343,2023-07-08 06:32:07,652,2880,61,13588327,157
3910344,3910344,2023-07-08 06:32:12,3002,7900,88,13588332,157
3910345,3910345,2023-07-08 06:32:19,3938,6398,86,13588339,157
3910346,3910346,2023-07-08 06:32:25,4286,9217,4,13588345,157
3910347,3910347,2023-07-08 06:32:30,850,951,78,13588350,157
3910348,3910348,2023-07-08 06:32:52,1912,2048,74,13588372,157
3910349,3910349,2023-07-08 06:33:13,3479,6518,54,13588393,157
3910350,3910350,2023-07-08 06:33:14,3213,9675,40,13588394,157
3910351,3910351,2023-07-08 06:33:26,4856,3052,43,13588406,157
3910352,3910352,2023-07-08 06:33:27,4203,9633,79,13588407,157
3910353,3910353,2023-07-08 06:33:32,1643,1056,55,13588412,157
3910354,3910354,2023-07-08 06:33:44,1335,4652,18,13588424,157
3910355,3910355,2023-07-08 06:33:55,2502,9366,66,13588435,157
3910356,3910356,2023-07-08 06:33:56,1296,7292,81,13588436,157
3910357,3910357,2023-07-08 06:34:10,1704,796,70,13588450,157
3910358,3910358,2023-07-08 06:34:11,1586,7679,97,13588451,157
3910359,3910359,2023-07-08 06:34:15,2928,7017,69,13588455,157
3910360,3910360,2023-07-08 06:34:16,3130,6593,51,13588456,157
3910361,3910361,2023-07-08 06:34:35,1453,7991,87,13588475,157
3910362,3910362,2023-07-08 06:35:12,2336,855,45,13588512,157
3910363,3910363,2023-07-08 06:35:16,1055,4008,44,13588516,157
3910364,3910364,2023-07-08 06:35:18,1119,1564,49,13588518,157
3910365,3910365,2023-07-08 06:35:25,1971,3224,9,13588525,157
3910366,3910366,2023-07-08 06:35:26,3217,5224,94,13588526,157
3910367,3910367,2023-07-08 06:35:29,945,1724,45,13588529,157
3910368,3910368,2023-07-08 06:35:29,2663,6777,55,13588529,157
3910369,3910369,2023-07-08 06:35:32,1387,1201,21,13588532,157
3910370,3910370,2023-07-08 06:35:36,2736,66,70,13588536,157
3910371,3910371,2023-07-08 06:35:42,549,7429,71,13588542,157
3910372,3910372,2023-07-08 06:35:48,3151,3179,81,13588548,157
3910373,3910373,2023-07-08 06:35:51,939,3602,49,13588551,157
3910374,3910374,2023-07-08 06:35:56,4920,6080,17,13588556,157
3910375,3910375,2023-07-08 06:35:56,4117,6975,35,13588556,157
3910376,3910376,2023-07-08 06:36:03,3109,8193,13,13588563,157
3910377,3910377,2023-07-08 06:36:03,468,4435,97,13588563,157
3910378,3910378,2023-07-08 06:36:09,2534,7120,56,13588569,157
3910379,3910379,2023-07-08 06:36:12,4108,2641,16,13588572,157
3910380,3910380,2023-07-08 06:36:12,337,8910,91,13588572,157
3910381,3910381,2023-07-08 06:36:26,1984,4809,18,13588586,157
3910382,3910382,2023-07-08 06:36:32,4683,2035,62,13588592,157
3910383,3910383,2023-07-08 06:36:39,3331,9743,26,13588599,157
3910384,3910384,2023-07-08 06:36:54,4966,7891,24,13588614,157
3910385,3910385,2023-07-08 06:36:54,3134,6812,58,13588614,157
3910386,3910386,2023-07-08 06:37:02,49,833,75,13588622,157
3910387,3910387,2023-07-08 06:37:04,745,4134,60,13588624,157
3910388,3910388,2023-07-08 06:37:12,3585,5461,64,13588632,157
3910389,3910389,2023-07-08 06:37:25,2103,6411,98,13588645,157
3910390,3910390,2023-07-08 06:37:52,3593,631,58,13588672,157
3910391,3910391,2023-07-08 06:38:12,4840,8009,96,13588692,157
3910392,3910392,2023-07-08 06:38:16,332,7150,58,13588696,157
3910393,3910393,2023-07-08 06:38:23,4766,5886,98,13588703,157
3910394,3910394,2023-07-08 06:38:31,1384,6527,48,13588711,157
3910395,3910395,2023-07-08 06:38:32,3611,9957,13,13588712,157
3910396,3910396,2023-07-08 06:38:40,1220,1249,71,13588720,157
3910397,3910397,2023-07-08 06:38:50,3030,170,89,13588730,157
3910398,3910398,2023-07-08 06:38:55,2132,3912,11,13588735,157
3910399,3910399,2023-07-08 06:39:00,4858,4653,10,13588740,157
3910400,3910400,2023-07-08 06:39:05,3396,6768,36,13588745,157
3910401,3910401,2023-07-08 06:39:06,4658,5403,48,13588746,157
3910402,3910402,2023-07-08 06:39:10,1319,3015,73,13588750,157
3910403,3910403,2023-07-08 06:39:11,4081,6427,58,13588751,157
3910404,3910404,2023-07-08 06:39:14,4029,1706,13,13588754,157
3910405,3910405,2023-07-08 06:39:15,1103,2567,56,13588755,157
3910406,3910406,2023-07-08 06:39:20,2124,5227,31,13588760,157
3910407,3910407,2023-07-08 06:39:28,4080,767,51,13588768,157
3910408,3910408,2023-07-08 06:39:36,2118,7180,2,13588776,157
3910409,3910409,2023-07-08 06:39:38,2669,6514,6,13588778,157
3910410,3910410,2023-07-08 06:39:38,4563,7746,72,13588778,157
3910411,3910411,2023-07-08 06:39:44,843,1828,18,13588784,157
3910412,3910412,2023-07-08 06:39:49,2397,4000,20,13588789,157
3910413,3910413,2023-07-08 06:39:50,4931,510,68,13588790,157
3910414,3910414,2023-07-08 06:39:55,2520,260,45,13588795,157
3910415,3910415,2023-07-08 06:39:57,3440,6463,86,13588797,157
3910416,3910416,2023-07-08 06:39:58,3088,6599,44,13588798,157
3910417,3910417,2023-07-08 06:40:02,1721,9284,2,13588802,157
3910418,3910418,2023-07-08 06:40:04,3219,280,77,13588804,157
3910419,3910419,2023-07-08 06:40:10,1503,6368,52,13588810,157
3910420,3910420,2023-07-08 06:40:33,3734,5415,22,13588833,157
3910421,3910421,2023-07-08 06:40:38,4312,1537,33,13588838,157
3910422,3910422,2023-07-08 06:40:40,439,198,27,13588840,157
3910423,3910423,2023-07-08 06:40:48,2026,7386,57,13588848,157
3910424,3910424,2023-07-08 06:40:53,2681,3008,77,13588853,157
3910425,3910425,2023-07-08 06:40:58,4689,5412,46,13588858,157
3910426,3910426,2023-07-08 06:40:58,2455,2870,80,13588858,157
3910427,3910427,2023-07-08 06:40:59,3694,952,44,13588859,157
3910428,3910428,2023-07-08 06:41:07,4383,553,30,13588867,157
3910429,3910429,2023-07-08 06:41:18,1981,4076,10,13588878,157
3910430,3910430,2023-07-08 06:41:27,2750,8413,31,13588887,157
3910431,3910431,2023-07-08 06:41:44,2373,1712,4,13588904,157
